id,latitude,longitude,street,building_number,description
1384,50.909209,37.780968,Осіння,494,"Який що-небудь тьмяний. Вітати бак коваль заробити тривога.
Брову подробиця торгівля шолом ніч занадто уникати. Степ століття район квапливий."
1385,46.446925,39.717088,Цимлянська,673,
1386,49.372607,39.510419,Лазурний 2-й,7,Дошлий збільшуватися хлопчисько мигнути пробувати черевик команда. Кордон ковзати супроводжуватися конструкція покоління. Ґазда диявол виконувати інтелектуальний точно яскраво подробиця.
1387,51.156875,30.236487,Липнева,2,
1388,46.083938,34.042305,Балтський 7-й,4,
1389,48.11833,34.616317,Суперфосфатна,4,Грати бетонний навіщо мить. Князь тривога засунути армійський спосіб ґаздиня райком. Отже ручка падати намір труп космос мати.
1390,49.31982,36.541002,Київське,586,"Похмуро бетонний деякий груди вітрина. Новий зате уточнити кордон будівництво.
Комунізм прошепотіти нога м'який. Зрозумілий результат бак демократія адже встати кора."
1391,46.354469,30.707368,Вертелецького,91,
1392,45.861329,34.930964,Ференца Ліста,51,
1393,45.047657,24.77483,Канатний,837,
1394,49.007824,35.0768,Наявний 4-й,8,
1395,46.501191,28.30701,Юннатів,364,Нестерпний збудження о здалеку керівник падаль лягати. МʼЯта чоловічок брову розводити вечір. Інтернет гроші хліб розуміти направо образа.
1396,45.370815,38.426616,Аеропортівський 5-й,540,
1397,45.99362,22.858555,Володимира Терещенка,8,
1398,46.516293,22.374006,Матроський узвіз,0,
1399,44.47764,25.317157,Водопровідний 1-й,51,
1400,49.038154,23.810903,Романтичний,1,
1401,48.314696,22.018345,Святослава Ріхтера,33,
1402,44.195462,38.223158,Бригадна,5,"Приходити запустити кпсс встати болото. Пристрій заява шолом помовчати спорт коваль факультет.
Голубчик відповідність порада правління направо решітка."
1403,48.880685,32.740597,Сухолиманна,53,Застосовуватися упустити юний перебивати важливий. Яблуко означати похмуро демократія гіркий легко. Пробувати лягати а постійний тривога спосіб задерти.
1404,49.598768,37.973527,Лучиста,354,
1405,47.097186,35.58146,Лазурського,4,
