id,employee_id,event_id,vehicle_id,arrived_at
1773,8922,2846,6455,2025-01-01 09:53:22.632322
1774,2210,8261,8002,2025-01-08 11:03:19.519943
1775,6186,8942,2174,2025-01-05 06:36:52.934304
1776,8358,4294,959,2025-01-08 18:18:01.124528
1777,5254,343,1057,2025-01-01 13:27:58.526040
1778,552,4017,4946,2025-01-08 11:21:18.481645
1779,7396,2482,1139,2025-01-02 16:04:05.877439
1780,9159,9380,6188,2025-01-02 14:27:00.426037
1781,2009,2622,8554,2025-01-02 07:53:58.669393
1782,4768,9360,5868,2025-01-04 13:24:56.235768
1783,6823,248,4951,2025-01-02 00:24:59.712061
1784,5680,6682,9176,2025-01-04 01:06:16.852871
1785,7849,5119,2120,2025-01-01 10:26:09.199698
1786,2509,7582,7764,2025-01-04 14:07:42.544426
1787,5732,9999,9842,2025-01-04 20:01:17.724635
1788,4626,918,4714,2025-01-07 13:17:02.183792
1789,7898,9649,7564,2025-01-01 22:41:29.489445
1790,4154,7020,7979,2025-01-01 10:32:45.597370
1791,1380,1242,7601,2025-01-03 14:39:02.322716
1792,4092,890,4135,2025-01-04 11:25:32.840309
1793,1806,6443,7734,2025-01-03 09:23:08.209258
1794,7446,6202,3431,2025-01-05 07:19:24.884497
1795,3750,3563,1472,2025-01-04 21:50:27.608597
1796,5392,9165,8324,2025-01-06 07:53:30.436926
1797,7135,6312,6558,2025-01-08 18:37:15.415213
1798,4824,5437,354,2025-01-07 08:03:49.012355
1799,520,886,6986,2025-01-09 10:23:23.620413
1800,6032,8168,9062,2025-01-05 07:47:43.384095
1801,6833,6628,1337,2025-01-03 11:41:19.798488
1802,9254,2589,9488,2025-01-08 05:02:09.652841
1803,8587,3071,1722,2025-01-01 15:49:40.685539
1804,9407,1724,451,2025-01-07 15:45:26.259297
1805,6847,9413,3004,2025-01-07 17:46:57.846841
1806,3175,5824,21,2025-01-08 17:37:46.581679
1807,3990,2474,549,2025-01-05 06:25:13.815314
1808,8361,5472,3808,2025-01-04 23:57:47.529699
1809,364,7460,4249,2025-01-01 21:30:22.154199
1810,1571,1846,9195,2025-01-02 07:34:34.070291
1811,3060,7469,8479,2025-01-05 12:19:41.382555
1812,1733,9409,287,2025-01-03 17:33:24.314380
1813,1957,4053,3808,2025-01-01 01:22:32.335303
1814,9673,2666,9158,2025-01-03 05:40:44.891437
1815,8049,7283,7026,2025-01-04 09:06:20.153463
1816,2418,3090,4369,2025-01-01 12:32:45.490886
1817,4692,1461,6943,2025-01-08 01:12:22.833729
1818,5136,2235,8354,2025-01-02 14:43:23.604723
1819,1495,9364,4610,2025-01-03 23:55:14.120520
1820,8360,6153,5650,2025-01-02 08:16:28.694278
1821,7845,8446,2888,2025-01-03 13:45:40.279216
1822,9683,2620,8906,2025-01-04 15:18:58.958898
1823,5953,2314,1150,2025-01-04 08:26:47.903378
1824,7439,5949,3946,2025-01-06 17:42:30.737171
1825,4406,3434,4817,2025-01-06 00:22:07.667865
1826,135,1804,4827,2025-01-01 20:26:03.364315
1827,2898,5195,1038,2025-01-02 22:40:48.950609
1828,7917,3500,3440,2025-01-04 01:48:58.790756
1829,3885,2840,912,2025-01-08 10:59:32.845642
1830,9628,2724,6380,2025-01-06 13:21:49.676809
1831,5824,9138,1430,2025-01-08 06:37:56.520227
1832,7396,4154,8450,2025-01-04 10:05:32.608367
1833,838,2449,7615,2025-01-08 17:02:46.236532
1834,1390,5246,4438,2025-01-03 04:23:51.297912
1835,9718,8822,7417,2025-01-08 13:36:48.194356
1836,3543,407,2257,2025-01-02 09:24:10.776025
1837,2008,8132,8615,2025-01-04 17:51:39.023591
1838,9391,3719,9087,2025-01-04 02:24:41.610296
1839,710,6312,1163,2025-01-03 14:36:31.505919
1840,6508,9089,4715,2025-01-05 04:37:26.177423
1841,6376,5558,8361,2025-01-02 18:40:34.446793
1842,7771,522,5350,2025-01-04 10:29:52.122146
1843,8796,9877,2621,2025-01-05 00:51:06.429875
1844,6420,1796,1122,2025-01-08 13:22:37.482221
1845,7698,1734,5294,2025-01-02 22:55:18.062938
1846,8317,4102,9691,2025-01-04 20:38:09.579635
1847,770,6392,1893,2025-01-07 10:37:00.132945
1848,8093,7676,9713,2025-01-01 11:49:25.294152
1849,6468,6146,1435,2025-01-04 02:58:57.876574
1850,3434,3493,5055,2025-01-02 16:43:46.465632
1851,4614,3919,7891,2025-01-08 05:55:40.609011
1852,7879,1908,9702,2025-01-01 03:26:40.392455
1853,563,9968,6564,2025-01-01 03:48:14.772760
1854,3498,8917,955,2025-01-09 09:23:36.415653
1855,3507,2419,8823,2025-01-08 18:26:01.358137
1856,9021,5123,2011,2025-01-09 04:47:52.059664
1857,6418,9955,3065,2025-01-02 21:13:28.851863
1858,1889,1678,6304,2025-01-06 05:45:45.409228
1859,8542,2811,6030,2025-01-04 11:51:02.861779
1860,7232,5083,1609,2025-01-05 02:32:38.270215
1861,4338,6266,6202,2025-01-05 10:19:24.781427
1862,9257,3553,7864,2025-01-08 22:46:39.569947
1863,1140,1842,4653,2025-01-04 02:45:11.910450
1864,6896,1003,7157,2025-01-01 08:02:02.169358
1865,5354,6687,2504,2025-01-06 05:34:28.706431
1866,8508,8340,3470,2025-01-08 21:58:57.920956
1867,2199,8014,3933,2025-01-05 12:57:19.830018
1868,2616,4781,8139,2025-01-06 04:55:41.389370
1869,2112,3147,9684,2025-01-01 23:33:36.208453
1870,766,562,2794,2025-01-04 11:24:13.034883
1871,2281,3236,9914,2025-01-07 14:56:18.415853
1872,4440,7048,4749,2025-01-08 05:07:44.782638
1873,6114,3151,2395,2025-01-05 03:44:37.299947
1874,7908,4004,4011,2025-01-05 22:51:27.467054
1875,8726,4788,1432,2025-01-06 13:00:18.058157
1876,4659,6560,2950,2025-01-07 21:24:15.897811
1877,1567,3988,9592,2025-01-04 20:49:04.086301
1878,671,3526,2349,2025-01-04 23:32:28.845447
1879,743,2549,4498,2025-01-04 00:04:38.260373
1880,7098,7066,1874,2025-01-06 10:42:30.754811
1881,2260,8168,3036,2025-01-02 14:15:57.329768
1882,2364,1727,6406,2025-01-06 21:57:29.789578
1883,87,1163,6672,2025-01-07 21:50:33.199089
1884,8905,1557,4560,2025-01-02 09:11:00.592028
1885,6872,3188,7957,2025-01-02 19:04:18.735790
1886,54,8213,7824,2025-01-01 08:14:42.741472
1887,7281,8348,9894,2025-01-01 09:21:16.047330
1888,9419,5697,7049,2025-01-05 01:48:17.315284
1889,6125,3860,7901,2025-01-02 09:56:02.297327
1890,9249,133,3188,2025-01-02 21:26:04.913540
1891,9913,2800,9049,2025-01-08 01:19:33.525895
1892,2431,3440,9515,2025-01-03 19:42:55.096809
1893,4664,9322,6429,2025-01-03 23:22:50.692123
1894,6357,6971,4359,2025-01-02 11:29:49.156185
1895,4425,2351,756,2025-01-03 15:07:46.291716
1896,3026,2450,3221,2025-01-04 01:17:28.906474
1897,7485,7086,5714,2025-01-05 11:53:34.753139
1898,5245,1262,912,2025-01-05 12:19:05.230379
1899,903,6753,5707,2025-01-05 05:45:46.924706
1900,659,5217,8932,2025-01-08 04:27:35.223881
1901,7953,5735,4813,2025-01-06 05:33:58.020160
1902,2178,3887,8644,2025-01-02 01:24:50.762162
1903,4801,4434,5586,2025-01-04 00:50:20.712309
1904,100,3582,1807,2025-01-03 23:26:48.485074
1905,2590,268,5994,2025-01-01 10:18:08.264202
1906,9495,8761,1350,2025-01-06 17:55:15.873559
1907,1304,3593,8575,2025-01-01 20:52:03.131978
1908,6438,5226,48,2025-01-03 09:28:09.832424
1909,3980,7255,1925,2025-01-02 13:55:18.870014
1910,7,6867,9563,2025-01-06 20:42:04.875852
1911,6790,6655,1156,2025-01-05 15:38:40.294960
1912,9085,6607,7694,2025-01-08 13:27:16.956244
1913,1270,7202,324,2025-01-06 22:06:50.837822
1914,2400,9522,3245,2025-01-08 21:44:34.244155
1915,4886,5901,5937,2025-01-03 14:48:07.662648
1916,4849,303,1732,2025-01-08 10:35:04.822802
1917,7102,8626,754,2025-01-08 11:05:22.413112
1918,3129,8345,8600,2025-01-01 12:42:42.558333
1919,9200,6240,467,2025-01-02 09:05:23.591089
1920,3193,3711,5623,2025-01-03 03:05:21.330100
1921,5593,2829,6064,2025-01-03 09:44:18.543771
1922,5475,6931,817,2025-01-04 10:47:16.573695
1923,8947,7156,8176,2025-01-06 16:12:50.657049
1924,3898,7959,4979,2025-01-05 23:31:38.361336
1925,7659,1654,9739,2025-01-01 05:31:46.401604
1926,4493,1945,6631,2025-01-08 07:43:38.838887
1927,7902,3946,9939,2025-01-04 16:35:39.884346
1928,7459,1327,6898,2025-01-04 21:54:47.582413
1929,7778,9129,2312,2025-01-06 07:16:20.480213
1930,5329,2511,6565,2025-01-01 04:54:08.345204
1931,88,564,8386,2025-01-06 19:30:03.387607
1932,3627,8874,4939,2025-01-01 22:28:33.359038
1933,5801,4457,2308,2025-01-07 13:25:52.146269
1934,1612,8223,1791,2025-01-02 12:06:02.155822
1935,4292,5662,3072,2025-01-04 06:47:13.977069
1936,3514,8668,6363,2025-01-07 05:04:13.982769
1937,3535,66,7970,2025-01-02 07:43:12.379987
1938,6275,9804,3071,2025-01-08 16:36:35.437769
1939,1223,7357,6635,2025-01-03 07:13:46.652035
1940,2303,5837,9592,2025-01-04 19:58:34.466926
1941,578,9182,3109,2025-01-01 16:49:39.292886
1942,9295,2267,3991,2025-01-02 20:32:09.566142
1943,4317,4876,8850,2025-01-04 19:09:46.563539
1944,7970,1169,2539,2025-01-07 04:52:55.168581
1945,3334,8362,3078,2025-01-05 08:30:11.071958
1946,6521,7605,6495,2025-01-04 09:42:15.754681
1947,3324,548,5755,2025-01-08 23:29:24.520022
1948,6702,8140,6235,2025-01-08 13:13:25.114619
1949,63,8159,3753,2025-01-03 13:57:59.630931
1950,2108,4046,3231,2025-01-03 15:11:02.931663
1951,9206,9995,6458,2025-01-01 18:19:07.708579
1952,6099,3134,9778,2025-01-01 03:36:42.061958
1953,4353,9637,1323,2025-01-05 04:24:45.820404
1954,5825,9399,9550,2025-01-06 16:14:56.405430
1955,8468,3057,9083,2025-01-02 02:14:58.347523
1956,6864,798,7903,2025-01-06 14:16:03.815150
1957,9812,7880,611,2025-01-07 03:00:51.746140
1958,4463,9090,6167,2025-01-09 09:33:50.954172
1959,7156,866,8844,2025-01-03 08:13:15.722757
1960,3751,1143,3858,2025-01-07 20:16:16.368749
1961,5031,7528,6652,2025-01-04 13:53:06.570188
1962,914,4510,1042,2025-01-04 05:36:37.839040
1963,7517,2336,558,2025-01-04 22:16:02.000866
1964,7767,5665,5852,2025-01-04 07:29:43.921662
1965,4438,2842,810,2025-01-06 05:55:49.328111
1966,9348,1969,511,2025-01-07 04:47:32.088741
1967,6570,714,1305,2025-01-05 02:29:58.860260
1968,9550,9150,9613,2025-01-08 01:43:00.861427
1969,414,966,1859,2025-01-05 14:59:38.074228
1970,5538,6948,8508,2025-01-08 07:02:50.846361
1971,3709,3733,985,2025-01-07 18:29:34.743251
1972,7933,7127,3525,2025-01-08 08:23:44.929699
1973,994,949,7384,2025-01-07 14:34:17.554066
1974,2620,2511,372,2025-01-09 05:34:22.368523
1975,8467,2802,1850,2025-01-07 04:10:17.701685
1976,1037,5000,4585,2025-01-04 02:21:43.068743
1977,6081,9456,928,2025-01-05 07:09:03.604764
1978,5478,8460,7612,2025-01-09 10:14:21.703897
1979,7995,7364,826,2025-01-08 05:41:17.675832
1980,3467,8241,6638,2025-01-08 19:44:27.565070
1981,3367,6728,5566,2025-01-03 03:20:57.590903
1982,1630,8705,6889,2025-01-03 12:19:40.052967
1983,8733,2313,2697,2025-01-03 03:18:24.930960
1984,4569,9873,4968,2025-01-07 02:44:44.022000
1985,7138,1358,3260,2025-01-07 21:26:31.514359
1986,2406,4981,2340,2025-01-07 15:15:37.457478
1987,9876,249,59,2025-01-03 16:50:20.606709
1988,4274,4835,8874,2025-01-05 14:30:53.566697
1989,329,930,2580,2025-01-08 01:26:00.504001
1990,8517,9713,6765,2025-01-04 00:05:35.422364
1991,4465,562,1485,2025-01-08 22:53:12.066499
1992,4114,7311,8932,2025-01-02 02:38:21.269547
1993,1592,3718,960,2025-01-03 11:35:38.846613
1994,5629,3063,7215,2025-01-04 02:22:20.464684
1995,9271,4567,8572,2025-01-07 09:26:26.524679
1996,9602,4402,9190,2025-01-03 19:56:11.841572
1997,1027,9936,7552,2025-01-03 22:05:13.126294
1998,6994,1360,6848,2025-01-03 01:30:08.420043
1999,1884,3730,5551,2025-01-03 05:23:14.265158
2000,1888,2374,2727,2025-01-06 22:53:19.736767
2001,3960,875,8255,2025-01-02 04:20:22.193135
2002,2229,5666,1839,2025-01-06 05:20:03.169584
2003,3388,907,196,2025-01-02 15:15:26.205206
2004,9839,5801,895,2025-01-08 17:13:29.591498
2005,3675,3239,4820,2025-01-03 00:12:37.866218
2006,610,6835,2798,2025-01-06 16:19:29.771445
2007,4613,8897,7535,2025-01-08 06:14:17.119795
2008,2013,3564,1929,2025-01-09 09:42:26.506705
2009,4638,9418,4692,2025-01-02 07:32:44.934702
2010,6431,1503,2519,2025-01-03 17:00:35.772297
2011,9920,8040,1158,2025-01-05 02:11:21.091986
2012,2102,2991,8820,2025-01-06 10:28:37.408895
2013,1232,8458,3822,2025-01-07 16:45:26.524694
2014,2684,8822,5406,2025-01-01 22:46:44.299827
2015,6447,5969,6951,2025-01-01 10:49:54.475690
2016,3543,6629,3220,2025-01-01 13:28:27.755145
2017,9632,4417,650,2025-01-07 11:22:16.507305
2018,8019,2388,1442,2025-01-08 21:56:23.407135
2019,2920,4511,2562,2025-01-03 16:36:46.526095
2020,5353,623,6738,2025-01-02 22:17:12.102489
2021,9653,6880,1131,2025-01-04 02:59:22.219065
2022,3429,8605,6686,2025-01-04 14:52:43.534241
2023,6912,486,2283,2025-01-05 16:51:06.255773
2024,428,9230,9252,2025-01-03 22:55:02.811017
2025,1729,7673,7988,2025-01-01 17:49:22.321254
2026,1028,774,1859,2025-01-09 06:34:25.582525
2027,4949,3685,2750,2025-01-04 20:44:07.471240
2028,6628,3938,7432,2025-01-01 06:42:07.786700
2029,1114,9010,6092,2025-01-07 19:22:17.663622
2030,8325,3786,7694,2025-01-07 17:17:29.343660
2031,8128,6639,5822,2025-01-04 21:26:39.420368
2032,6841,6040,6145,2025-01-08 01:22:56.014667
2033,7874,3725,7611,2025-01-07 03:01:10.614771
2034,5760,8484,6505,2025-01-02 22:31:56.701779
2035,5495,4233,2575,2025-01-02 17:40:53.709661
2036,7922,545,5097,2025-01-03 07:57:30.295384
2037,6858,4997,4925,2025-01-06 18:57:49.975408
2038,5154,2996,9227,2025-01-06 19:49:32.287206
2039,4044,4193,2810,2025-01-05 09:03:08.981979
2040,3067,1720,866,2025-01-04 21:57:43.636094
2041,9195,800,4056,2025-01-03 23:51:03.370590
2042,8190,4433,6041,2025-01-01 19:56:06.786549
2043,7121,8905,1280,2025-01-02 10:05:44.001330
2044,5243,301,5813,2025-01-03 23:02:57.298383
2045,6353,195,5416,2025-01-05 19:31:20.566416
2046,4734,7604,3162,2025-01-03 16:26:03.731048
2047,8682,1234,8744,2025-01-02 15:04:33.402130
2048,1366,6887,5978,2025-01-05 13:13:20.498507
2049,5406,3331,3552,2025-01-07 05:35:06.266193
2050,5828,6326,8069,2025-01-05 00:04:20.965360
2051,4624,545,2056,2025-01-05 17:37:51.821516
2052,4159,7013,5040,2025-01-04 21:03:12.360126
2053,6697,6954,9254,2025-01-09 00:55:46.328429
2054,6365,6481,5381,2025-01-04 09:33:02.838634
2055,9192,2699,8429,2025-01-06 13:37:49.696187
2056,6800,6951,5741,2025-01-02 13:26:24.492035
2057,1228,3695,3488,2025-01-02 17:39:13.223590
2058,8724,579,5109,2025-01-03 10:14:03.792674
2059,5505,6056,1220,2025-01-04 20:13:45.444797
2060,7756,4126,3733,2025-01-01 11:32:05.321236
2061,9972,9699,1993,2025-01-05 18:58:09.140072
2062,3380,7661,7319,2025-01-08 01:41:45.793384
2063,322,6169,9144,2025-01-06 07:30:31.571626
2064,4978,1451,6969,2025-01-08 21:01:48.011002
2065,3649,1432,8472,2025-01-05 16:41:02.851082
2066,327,2639,9771,2025-01-05 09:20:32.881507
2067,3961,4566,1881,2025-01-06 14:23:58.822739
2068,4788,3871,5999,2025-01-07 22:25:57.231816
2069,1755,6656,4493,2025-01-03 01:51:51.817217
2070,1993,6350,6147,2025-01-08 14:51:47.629033
2071,4158,4485,1771,2025-01-05 04:55:26.056084
2072,3235,9953,2670,2025-01-06 03:38:40.428193
2073,3617,1632,921,2025-01-01 11:39:08.274338
2074,1242,6568,1879,2025-01-04 17:58:30.016173
2075,61,7546,7299,2025-01-08 15:13:06.613060
2076,8703,9667,76,2025-01-05 03:43:30.975844
2077,7090,8695,4939,2025-01-02 22:01:50.100503
2078,7042,1535,2519,2025-01-07 17:04:04.397676
2079,8977,5567,1023,2025-01-02 19:54:23.599249
2080,1906,1214,9120,2025-01-02 16:00:41.215979
2081,5852,9469,1198,2025-01-01 03:24:03.959272
2082,2368,5165,5888,2025-01-06 14:55:54.505695
2083,6776,9781,936,2025-01-03 00:03:53.686858
2084,3530,1454,420,2025-01-07 12:51:46.872226
2085,5596,98,7977,2025-01-08 15:11:09.175724
2086,3866,6907,6386,2025-01-01 01:54:12.119604
2087,7270,3094,6261,2025-01-04 01:30:42.686379
2088,5887,8472,5940,2025-01-04 15:16:28.928597
2089,1434,5181,3695,2025-01-03 19:18:17.089957
2090,7829,92,3150,2025-01-05 02:20:13.974732
2091,8850,4605,2249,2025-01-08 03:44:29.221738
2092,3261,6088,8642,2025-01-03 02:06:44.186207
2093,3543,62,9450,2025-01-06 19:05:13.866915
2094,4312,7665,6794,2025-01-07 05:37:53.016242
2095,9665,7889,8398,2025-01-02 00:07:22.354612
2096,2351,648,9885,2025-01-03 17:55:14.610207
2097,3725,9983,8396,2025-01-07 16:05:58.971549
2098,4457,7446,1448,2025-01-01 19:24:51.728961
2099,827,3985,4787,2025-01-09 07:58:20.697900
2100,7923,241,2927,2025-01-06 10:01:01.012415
2101,7128,2761,5957,2025-01-04 14:58:26.789690
2102,6089,2912,2249,2025-01-04 09:29:52.370965
2103,4478,508,965,2025-01-07 08:09:11.992920
2104,5840,7692,674,2025-01-06 16:14:45.468766
2105,121,2394,1341,2025-01-06 23:55:41.970145
2106,6059,6467,9408,2025-01-03 14:13:01.555847
2107,2598,4472,1562,2025-01-03 02:57:42.851672
2108,5490,6440,8932,2025-01-07 15:09:49.400481
2109,4426,3550,2803,2025-01-03 14:19:47.176153
2110,8029,5316,5443,2025-01-06 11:49:30.496190
2111,2753,8197,9002,2025-01-09 07:35:09.017436
2112,9706,1510,3362,2025-01-04 11:14:48.615661
2113,2747,5837,7342,2025-01-07 09:34:09.000567
2114,7827,948,3468,2025-01-04 10:28:38.657556
2115,4351,7146,8662,2025-01-05 23:22:14.278688
2116,463,4860,7576,2025-01-04 15:48:44.221270
2117,7855,9984,4077,2025-01-08 16:51:47.778634
2118,732,7456,4047,2025-01-01 01:57:36.393208
2119,2173,1445,784,2025-01-04 20:04:34.519182
2120,1757,2383,4884,2025-01-07 08:39:00.301485
2121,7581,6546,179,2025-01-06 21:58:06.694274
2122,5004,5110,5964,2025-01-02 21:32:24.669775
2123,4319,9397,4415,2025-01-03 04:21:38.409956
2124,1662,3402,464,2025-01-01 23:35:36.750015
2125,6179,5972,7329,2025-01-08 23:35:58.568977
2126,8703,8115,125,2025-01-07 11:48:22.711422
2127,2371,4602,6773,2025-01-01 06:16:51.095756
2128,7407,9575,3599,2025-01-09 06:12:06.722942
2129,447,9282,6881,2025-01-01 20:30:18.594480
2130,906,4281,1250,2025-01-05 15:41:52.794554
2131,3683,7201,7333,2025-01-01 01:36:14.424875
2132,7244,8051,8764,2025-01-08 08:38:37.388524
2133,8778,9740,2186,2025-01-04 06:10:25.083560
2134,5404,6976,7626,2025-01-01 00:31:23.564835
2135,638,6820,3439,2025-01-07 10:17:19.673524
2136,5226,6844,3932,2025-01-08 03:14:23.868252
2137,8506,1850,5192,2025-01-03 02:34:20.226222
2138,2468,227,6867,2025-01-07 05:43:26.110101
2139,5380,8280,5352,2025-01-05 00:45:01.735946
2140,3561,4068,6450,2025-01-09 07:56:17.119330
2141,8354,1422,9160,2025-01-03 06:16:05.093416
2142,4344,8971,7000,2025-01-03 05:15:50.633791
2143,526,2156,8270,2025-01-06 00:27:03.435569
2144,2307,3546,4792,2025-01-03 02:05:55.344674
2145,9815,9106,1566,2025-01-03 19:31:49.915705
2146,2594,3066,9973,2025-01-02 10:00:49.918377
2147,8139,5814,3746,2025-01-02 13:05:46.424142
2148,3566,8198,3464,2025-01-08 13:08:23.211192
2149,1042,9939,8602,2025-01-03 21:14:01.135027
2150,611,47,1865,2025-01-03 11:35:36.015660
2151,5040,89,6742,2025-01-07 01:32:45.276835
2152,6418,7288,6449,2025-01-05 18:15:18.508294
2153,5388,3161,4749,2025-01-06 19:34:04.900061
2154,9430,7785,7301,2025-01-06 03:23:36.013295
2155,315,7392,8652,2025-01-08 12:46:17.192494
2156,3199,6709,1940,2025-01-05 07:58:57.647207
2157,6038,815,7162,2025-01-04 07:43:17.856078
2158,6573,1964,4363,2025-01-06 04:19:26.624298
2159,8182,5020,588,2025-01-05 13:17:44.427708
2160,2291,7504,4810,2025-01-06 17:22:16.070359
2161,7250,863,197,2025-01-03 00:31:02.628294
2162,8986,8711,2197,2025-01-09 00:37:47.819881
2163,1943,917,6055,2025-01-02 03:33:42.692828
2164,6857,8317,4183,2025-01-05 18:11:32.872294
2165,9829,2139,7414,2025-01-07 07:32:17.759302
2166,1132,9280,1567,2025-01-09 01:50:15.337018
2167,2586,2201,6459,2025-01-09 01:01:05.137216
2168,7025,4114,9407,2025-01-09 00:11:42.014981
2169,6598,2096,8437,2025-01-03 14:30:48.234920
2170,8914,9842,7078,2025-01-06 06:31:58.336453
2171,1760,3659,1337,2025-01-05 13:59:24.261301
2172,9267,4580,4920,2025-01-04 18:33:17.231013
2173,2177,2427,697,2025-01-07 19:24:41.285013
2174,1810,1579,8213,2025-01-08 06:57:21.220217
2175,9128,8057,4846,2025-01-02 11:06:25.483829
2176,7242,4111,1008,2025-01-07 20:01:32.336582
2177,7919,3280,3671,2025-01-09 04:29:43.770547
2178,5806,5916,7153,2025-01-02 00:43:39.385051
2179,2769,8604,4808,2025-01-06 19:11:00.764338
2180,6263,5315,4505,2025-01-05 04:03:20.850989
2181,1103,1030,7151,2025-01-08 05:39:34.345333
2182,1515,2564,1673,2025-01-04 15:53:41.890467
2183,369,6578,9357,2025-01-03 14:56:22.898709
2184,8683,7041,9056,2025-01-05 20:11:56.594834
2185,7075,4910,1018,2025-01-09 07:52:48.112961
2186,6222,9283,2882,2025-01-03 08:26:00.111890
2187,985,2166,8364,2025-01-03 16:13:42.039409
2188,6308,1909,8562,2025-01-05 21:19:03.518276
2189,3014,8249,4171,2025-01-03 01:16:19.644599
2190,3549,1901,2148,2025-01-02 08:29:00.796525
2191,3065,8897,5634,2025-01-07 12:17:10.255357
2192,1665,4761,6948,2025-01-08 23:41:42.605642
2193,13,468,26,2025-01-02 20:45:11.030295
2194,2447,7206,5833,2025-01-07 01:41:58.202198
2195,1468,7206,6322,2025-01-05 14:53:05.704130
2196,9567,2115,496,2025-01-02 06:05:46.019697
2197,1857,9674,9211,2025-01-03 01:03:21.944274
2198,4391,6916,8328,2025-01-04 02:57:05.414597
2199,9210,7676,10,2025-01-06 17:10:11.818326
2200,8241,6614,7321,2025-01-08 12:48:21.098084
2201,7323,65,9902,2025-01-07 20:50:51.163956
2202,8084,6811,9350,2025-01-05 20:36:06.658998
2203,7075,8195,8673,2025-01-05 01:22:16.838792
2204,2415,6172,6410,2025-01-06 17:25:44.490667
2205,5624,800,9365,2025-01-07 18:47:11.962824
2206,3818,4573,9365,2025-01-04 12:19:01.831064
2207,3047,918,6912,2025-01-01 20:10:46.692801
2208,8855,2691,7477,2025-01-08 05:29:06.355321
2209,9194,9766,390,2025-01-04 11:24:32.424601
2210,7249,5021,7900,2025-01-05 19:37:20.584986
2211,5717,1782,3579,2025-01-08 07:14:14.677746
2212,8677,8784,3489,2025-01-01 23:01:02.990346
