id,name,location_id
4152,запустити,4455
4153,один,6557
4154,тривога,2358
4155,вигнати,8276
4156,серйозний,7175
4157,незручно,6873
4158,полюбити,8008
4159,програміст,3180
4160,ленінград,9884
4161,сумнівний,3614
4162,хліб,6098
4163,покоління,2873
4164,міра,7785
4165,означати,5201
4166,вивчити,9386
4167,знімати,8331
4168,червʼяк,7711
4169,звільнення,5996
4170,вскакивать,7488
4171,ніж,7485
4172,космос,8056
4173,казна-хто,5277
4174,збільшуватися,1844
4175,коричневий,9845
4176,функція,4756
4177,адже,1483
4178,співрозмовник,892
4179,дихання,1005
4180,вітрина,9005
4181,жити,3267
4182,зображати,5718
4183,похмуро,7283
4184,кільце,3612
4185,купа,556
4186,роса,4506
4187,єдиний,6307
4188,головка,9134
4189,падаль,8103
4190,прощення,1489
4191,уточнити,7374
4192,чітко,2038
4193,кільце,6862
4194,пісенька,7689
4195,за,5839
4196,кут,9691
4197,ставити,7955
4198,так,4533
4199,демократія,9187
4200,художній,3449
4201,недолік,709
4202,прірва,4051
4203,порівняння,715
4204,демократія,5286
4205,ручка,4137
4206,друкувати,6546
4207,приятель,3314
4208,очко,2983
4209,солома,7644
4210,звільнення,3847
4211,пропаганда,5279
4212,вітати,211
4213,за,9134
4214,зображати,8586
4215,здригнутися,5082
4216,мати,9055
4217,радість,8199
4218,товар,5455
4219,число,9318
4220,супроводжуватися,1411
4221,блискучий,2992
4222,звільнення,7821
4223,занадто,4714
4224,сумнівний,9634
4225,зміна,8908
4226,розуміти,1197
4227,космос,7943
4228,здригатися,1074
4229,прихований,2191
4230,гідність,6753
4231,болото,7289
4232,що,6930
4233,валюта,7188
4234,ніч,2245
4235,порода,3482
4236,порівняння,2954
4237,гіркий,8562
4238,кут,4700
4239,вскакивать,7189
4240,факультет,687
4241,провінція,8019
4242,видимо,1230
4243,можливо,3483
4244,шкіра,1852
4245,спасти,9323
4246,жорстокий,5021
4247,метал,1272
4248,поїзд,9007
4249,дрімати,8937
4250,ідея,7633
4251,білизна,7274
4252,точно,534
4253,кпсс,2925
4254,падати,8847
4255,виднітися,545
4256,порівняння,4654
4257,торгівля,9383
4258,упустити,6416
4259,житель,9264
4260,кишеня,2955
4261,виблискувати,7359
4262,полум'я,4662
4263,терапія,9615
4264,єврейський,9739
4265,хотіти,6584
4266,художній,3609
4267,розстебнути,1619
4268,вітрина,4631
4269,один,98
4270,при,8662
4271,порада,4122
4272,навіщо,3289
4273,правління,4847
4274,важкий,6319
4275,бригада,8481
4276,гіркий,3062
4277,від'їзд,4021
4278,збудження,1537
4279,тисяча,1011
4280,квапливий,2102
4281,каюта,564
4282,витягувати,689
4283,шолом,9192
4284,самостійно,4188
4285,палець,6768
4286,армійський,3121
4287,мета,1073
4288,камінчик,4581
4289,інший,8683
4290,важкий,5920
4291,штаб,9814
4292,боєць,2401
4293,викинути,7337
4294,демократія,6128
4295,ручка,9140
4296,наштовхнутися,7226
4297,функція,1339
4298,боєць,7560
4299,приходити,9212
4300,роса,3891
4301,серйозний,3878
4302,хлопчисько,2421
4303,прохід,4087
4304,трясти,124
4305,чотири,8528
4306,дрібниця,1293
4307,крутий,9434
4308,солома,7120
4309,хотіти,351
4310,ягода,9283
4311,гідність,1561
4312,пропадати,309
4313,решітка,5874
4314,повністю,834
4315,світило,4220
4316,метал,9916
4317,міра,2917
4318,бригада,8911
4319,приятель,6959
4320,аналіз,8957
4321,дівка,7600
4322,тютюн,3470
4323,боєць,6615
4324,ґазда,7816
4325,юний,2362
4326,місце,6694
4327,розвинений,7569
4328,боєць,6683
4329,термін,978
4330,рішення,7619
4331,інфекція,3940
4332,вітати,9913
4333,крутий,4426
4334,інший,9673
4335,дихання,5459
4336,спасти,8812
4337,постійний,1481
4338,народ,2509
4339,інструкція,9457
4340,зрідка,3976
4341,досліджено,9730
4342,образа,8067
4343,зелений,717
4344,пити,1841
4345,багаття,5178
4346,означати,5674
4347,ліловий,6875
4348,нині,7054
4349,вигнати,7321
4350,легко,2260
4351,хлопець,9732
4352,інтернет,7986
4353,друкувати,6702
4354,приятель,1304
4355,виражений,2757
4356,сонце,6300
4357,нога,2316
4358,розкішний,3301
4359,монета,5570
4360,почуття,8274
4361,багаття,8323
4362,бетонний,6851
4363,відділ,8656
4364,услати,9059
4365,ремінь,3796
4366,уточнити,7314
4367,основа,935
4368,палець,1363
4369,перетнути,2811
4370,кидати,9577
4371,шолом,8602
4372,колектив,8170
4373,незручно,3496
4374,неправда,6153
4375,незвичайний,6552
4376,навіщо,3667
4377,один,3301
4378,байдужий,8217
4379,намір,9843
4380,серйозний,9945
4381,пропадати,135
4382,близько,9051
4383,неправда,2053
4384,ланцюжок,1893
4385,боєць,2879
4386,прихований,3794
4387,упор,2254
4388,пропадати,3422
4389,метал,1197
4390,решітка,9738
4391,м'який,4125
4392,прихований,8368
4393,упустити,2268
4394,в'язниця,6698
4395,що,3920
4396,що-небудь,3228
4397,легко,3571
4398,прихований,8020
4399,тривога,6360
4400,розлад,7297
4401,несподівано,7674
4402,висіти,6892
4403,колектив,5596
4404,тривога,812
4405,збільшуватися,3300
4406,палиця,927
4407,хотіти,6188
4408,господиня,5237
4409,потрясти,4827
4410,гіркий,9308
4411,хотіти,1663
4412,знищення,9133
4413,зупинити,8391
4414,болісно,1949
4415,вовк,6721
4416,пристойний,3826
4417,палата,3798
4418,степ,3025
4419,століття,9628
4420,ленінград,9013
4421,плід,425
4422,демократія,950
4423,хлопець,2814
4424,матерія,4222
4425,ґаздиня,2628
4426,лівий,5538
4427,запустити,1342
4428,солома,3832
4429,камінчик,2034
4430,пісня,1872
4431,вираз,1224
4432,реклама,8742
4433,поріг,1853
4434,занадто,1177
4435,покидати,1249
4436,блискучий,2759
4437,бригада,7941
4438,плавно,9513
4439,інший,1746
4440,набір,9744
4441,новий,6128
4442,товар,7034
4443,трясти,6658
4444,постійний,436
4445,свіжий,7758
4446,дрібниця,9299
4447,затягнутися,5661
4448,гідність,6482
4449,несподівано,5598
4450,полюбити,2776
4451,інтелектуальний,1054
4452,закласти,4342
4453,степ,9879
4454,гроші,6176
4455,натиснути,2886
4456,присвятити,7419
4457,століття,5334
4458,що-небудь,8745
4459,солома,9746
4460,прохід,9581
4461,розлад,6018
4462,вираз,4776
4463,ручка,4798
4464,їжа,38
4465,конструкція,3544
4466,інтелектуальний,354
4467,сумний,349
4468,ґудзик,5839
4469,покинути,8126
4470,вивести,3543
4471,коробка,7683
4472,знаходити,1810
4473,болісно,1490
4474,червʼяк,421
4475,різноманітний,897
4476,розстебнути,7314
4477,ягода,1538
4478,помовчати,1109
4479,хлопчисько,6679
4480,пісня,1665
4481,пристрасть,9922
4482,поїзд,4999
4483,здригнутися,7183
4484,сумнівний,4487
4485,досліджено,7373
4486,вивчити,8144
4487,ставити,8989
4488,адвокат,7780
4489,вітрина,4177
4490,ліворуч,4672
4491,фахівець,6392
4492,пастух,6720
4493,вперед,8769
4494,господь,1041
4495,аж,4247
4496,покоління,8365
4497,банда,1364
4498,рис,7426
4499,настати,8332
4500,в'язниця,3828
4501,дрімати,9735
4502,пастух,6802
4503,несподіваний,8015
